episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
46,106.0,2.8367748367464873,4.613076204170474,133.36381960496817,30.0,1.0,9,0.5,False,True,29.551953729323326,70,17.709159380834848,210.128,in_progress,0.0
46,107.0,2.794042676730678,4.6351541654754636,137.09570602372986,30.0,0.5,8,0.5,False,True,29.83750410331249,71,17.709159380834848,210.195,in_progress,0.0
46,108.0,2.750264818699988,4.648681656107221,141.78981464462558,30.0,0.5,8,0.5,False,True,30.08590491136072,71,17.709159380834848,210.253,in_progress,0.0
46,109.0,2.7008962020597536,4.656357159312609,147.5683475083764,30.0,0.5,8,0.5,False,True,30.365340209904417,72,17.709159380834848,210.332,in_progress,0.0
46,110.0,2.653106362993654,4.658820604067153,153.1781330496005,30.0,0.5,8,0.5,False,True,30.63538842679551,72,17.709159380834848,210.39,in_progress,0.0
46,111.0,2.605442980278463,4.66003179280284,158.00285988392147,30.0,0.5,8,0.5,False,True,30.891707232906647,72,17.709159380834848,210.463,in_progress,0.0
46,112.0,2.5688682132314704,4.659840064610005,161.2183608179399,30.0,1.0,9,0.5,False,True,31.098234904606088,72,17.709159380834848,210.525,in_progress,0.0
46,113.0,2.525175847930979,4.6526788213881085,166.0865675084906,-30.0,1.0,1,0.5,False,True,31.34487601818859,73,17.709159380834848,210.599,in_progress,0.0
46,114.0,2.4809182371774927,4.64879169107557,169.55417050430975,0.0,1.0,5,0.5,False,True,31.594745640522742,73,17.709159380834848,210.665,in_progress,0.0
46,115.0,2.4318998530391536,4.655948042198071,169.96484780234778,30.0,0.5,8,0.5,False,True,31.87162207614292,73,17.709159380834848,210.733,in_progress,0.0
46,116.0,2.3823744229068016,4.661462508645904,170.63809490628208,0.0,1.0,5,0.5,False,True,32.115459522410646,73,17.709159380834848,210.8,in_progress,0.0
46,117.0,2.3298442313945995,4.668818817194366,170.79595763880798,15.0,1.0,7,0.5,False,True,32.41036169835832,74,17.709159380834848,210.867,in_progress,0.0
46,118.0,2.271438781713048,4.673892614000966,171.73833473817456,15.0,0.5,6,0.5,False,True,32.7422791952625,74,17.709159380834848,210.931,in_progress,0.0
46,119.0,2.2139574147604537,4.668712385445308,174.91795899105935,15.0,1.0,7,0.5,False,True,33.067660808018054,74,17.709159380834848,210.994,in_progress,0.0
46,120.0,2.15414129728087,4.658819027608569,178.4103558475292,30.0,0.5,8,0.5,False,True,33.407108096513724,75,17.709159380834848,211.057,in_progress,0.0
46,121.0,2.092781553882381,4.639569225196026,-176.59538967847928,15.0,1.0,7,0.5,False,True,33.76250985987592,75,17.709159380834848,211.134,in_progress,0.0
46,122.0,2.034707180665317,4.616348106568484,-171.90599400148392,-30.0,0.5,0,0.5,False,True,34.093873605643395,76,17.709159380834848,211.192,in_progress,0.0
46,123.0,1.9846305340403851,4.598172825033763,-169.10037728073607,15.0,0.5,6,0.5,False,True,34.37917857335231,76,17.709159380834848,211.256,in_progress,0.0
46,124.0,1.9376780334708177,4.578193265903805,-166.20088985093645,-15.0,1.0,3,0.5,False,True,34.6472901401833,76,17.709159380834848,211.329,in_progress,0.0
46,125.0,1.8884232718475933,4.558887209698701,-164.605452534879,15.0,1.0,7,0.5,False,True,34.92829346388675,77,17.709159380834848,211.391,in_progress,0.0
46,126.0,1.835414649366694,4.5462886295828735,-165.15997058719387,-15.0,0.5,2,1.0,False,True,35.22737026320124,77,17.709159380834848,211.451,in_progress,0.0
46,127.0,1.7870131962346465,4.536193359587263,-165.7636634068893,0.0,1.0,5,1.0,False,True,35.50240736391078,77,17.709159380834848,211.522,in_progress,0.0
46,128.0,1.7336862235686905,4.534085251501641,-168.446273972516,15.0,1.0,7,1.0,False,True,35.803762349171556,78,17.709159380834848,211.598,in_progress,0.0
46,129.0,1.67460033423495,4.524662492559096,-169.05683780165054,0.0,0.5,4,1.0,False,True,36.1366126635249,78,17.709159380834848,211.648,in_progress,0.0
46,130.0,1.6215252416204773,4.515709427776671,-169.318371595983,-30.0,1.0,1,1.0,False,True,36.4381426002707,78,17.709159380834848,211.73,in_progress,0.0
46,131.0,1.5593639618705077,4.518086601551203,-172.56491956317464,30.0,1.0,9,1.0,False,True,36.78830551251597,79,17.709159380834848,211.792,in_progress,0.0
46,132.0,1.4979717726138027,4.526987837807775,-176.52018890979852,0.0,1.0,5,1.0,False,True,37.12262766560359,79,17.709159380834848,211.859,in_progress,0.0
46,133.0,1.4386619056690606,4.529717142068147,-178.00512189262412,-30.0,0.5,0,1.0,False,True,37.4556271214196,80,17.709159380834848,211.925,in_progress,0.0
46,134.0,1.3784606382997209,4.541299494585777,178.78421429922562,30.0,0.5,8,0.5,False,True,37.77927478041991,80,17.709159380834848,211.993,in_progress,0.0
46,135.0,1.3272400548284111,4.554621661363153,175.93268228620693,0.0,1.0,5,0.5,False,True,37.95530360630799,80,17.709159380834848,212.064,in_progress,0.0
46,136.0,1.276065362261161,4.561527808453467,175.08281288777943,0.0,0.5,4,0.5,False,True,38.22350985219037,81,17.709159380834848,212.133,in_progress,0.0
46,137.0,1.2272278353463029,4.572886380609426,173.40431081225836,30.0,1.0,9,0.5,False,True,38.47230946671921,81,17.709159380834848,212.188,in_progress,0.0
46,138.0,1.1755579392477815,4.5765828203746395,173.94059580796863,15.0,1.0,7,0.5,False,True,38.61633580390956,81,17.709159380834848,212.264,in_progress,0.0
46,139.0,1.118808091980975,4.567621219850965,177.36744160641817,-30.0,1.0,1,0.1,False,True,38.81976257390227,81,17.709159380834848,212.322,in_progress,0.0
46,140.0,1.0525382341728684,4.560378121601877,179.79443868035293,0.0,0.5,4,0.1,False,True,39.166437447344244,82,17.709159380834848,212.391,in_progress,0.0
46,141.0,0.9936777064482669,4.556994124453781,-179.39496752137057,0.0,1.0,5,0.1,False,True,39.45583279959731,82,17.709159380834848,212.457,in_progress,0.0
46,142.0,0.9317196418662048,4.554494217398406,-178.99917477346705,30.0,0.5,8,0.1,False,True,39.50766992176582,82,17.709159380834848,212.506,in_progress,0.0
46,143.0,0.8736638685193725,4.546485375894168,-177.42603696155248,30.0,0.5,8,0.1,False,True,39.79034514883652,82,17.709159380834848,212.598,in_progress,0.0
46,144.0,0.8254469065666022,4.527703302640047,-173.51345558357485,0.0,1.0,5,0.1,False,True,40.06839475688494,83,17.709159380834848,212.663,in_progress,0.0
46,145.0,0.7710781875796069,4.510097921083578,-170.96946230485244,-30.0,1.0,1,0.1,False,False,40.308578232659535,83,17.709159380834848,212.729,in_progress,0.0
46,146.0,0.718642534170271,4.504879426368033,-171.66355758000833,0.0,0.5,4,0.1,False,False,40.308578232659535,83,17.709159380834848,212.792,in_progress,0.0
46,147.0,0.655050729310701,4.506164843459346,-174.1641713368091,-15.0,1.0,3,0.001,False,False,40.543424978314086,83,17.709159380834848,212.861,in_progress,0.0
46,148.0,0.5995530938881733,4.505607326614093,-175.4275187723548,-15.0,1.0,3,0.001,False,False,40.75712702154223,84,17.709159380834848,212.928,in_progress,0.0
46,149.0,0.5307322662028937,4.509416007152865,-177.5210123278576,-30.0,0.5,0,0.001,False,False,41.00337191130848,84,17.709159380834848,212.994,in_progress,0.0
46,150.0,0.4707078787795139,4.517563333342668,-179.9112557257712,-30.0,0.5,0,0.001,False,False,41.18285635020156,84,17.709159380834848,213.062,in_progress,0.0
46,151.0,0.4157200597202353,4.530678169295819,176.97603413668915,0.0,0.5,4,0.001,True,False,41.18285635020156,84,17.709159380834848,213.124,off_track,0.0
47,1.0,6.344287240319651,2.7670334617773626,168.39731866642703,-30.0,0.5,0,0.0,False,True,0.7896197391346615,42,17.709159380834848,213.259,prepare,0.0
47,2.0,6.344454764550566,2.767073329192865,168.3915256627549,-15.0,0.5,2,1.0,False,True,0.7886914472193474,42,17.709159380834848,213.334,in_progress,0.0
47,3.0,6.334171906873111,2.769356661720785,168.25540156866217,-30.0,1.0,1,1.0,False,True,0.8475046921805673,42,17.709159380834848,213.381,in_progress,0.0
47,4.0,6.310880664459359,2.77616205267863,167.77752107552274,-15.0,1.0,3,1.0,False,True,0.9813530826962291,42,17.709159380834848,213.458,in_progress,0.0
47,5.0,6.277325411242452,2.7909616684099805,166.00648569019995,15.0,1.0,7,1.0,False,True,1.1761220198746924,43,17.709159380834848,213.532,in_progress,0.0
47,6.0,6.230337515978297,2.799700695600686,166.60097407297448,15.0,0.5,6,1.0,False,True,1.4364100727432882,43,17.709159380834848,213.6,in_progress,0.0
47,7.0,6.188989419240357,2.7988952334151063,169.00741716270653,15.0,0.5,6,1.0,False,True,1.669736938559102,43,17.709159380834848,213.659,in_progress,0.0
47,8.0,6.1495528888180395,2.7929653165773893,172.19272415905684,15.0,1.0,7,1.0,False,True,1.891633201585624,44,17.709159380834848,213.726,in_progress,0.0
47,9.0,6.106230564626129,2.781987940500966,176.10398151467768,-15.0,0.5,2,1.0,False,True,2.134836986253613,44,17.709159380834848,213.8,in_progress,0.0
47,10.0,6.056983785296337,2.769712399739491,179.78107435864487,-30.0,0.5,0,1.0,False,True,2.4119783888778557,44,17.709159380834848,213.862,in_progress,0.0
47,11.0,6.009035925934599,2.765758693552107,-179.11614976732577,-15.0,0.5,2,1.0,False,True,2.6829069135516193,44,17.709159380834848,213.926,in_progress,0.0
47,12.0,5.9779728255301166,2.7678666758698776,-179.6851298833659,30.0,0.5,8,1.0,False,True,2.858208517790067,45,17.709159380834848,213.982,in_progress,0.0
47,13.0,5.940979609695216,2.768115004425156,-179.81981699071187,30.0,1.0,9,1.0,False,True,3.0670826808485376,45,17.709159380834848,214.064,in_progress,0.0
47,14.0,5.896662282285756,2.7541168044577486,-176.53034457206763,-15.0,1.0,3,1.0,False,True,3.3180289564935683,45,17.709159380834848,214.118,in_progress,0.0
47,15.0,5.851563856865219,2.737477356236939,-173.26349204168065,-30.0,1.0,1,1.0,False,True,3.57350645457426,46,17.709159380834848,214.197,in_progress,0.0
47,16.0,5.795937652169652,2.736674883917914,-174.6260726783258,15.0,0.5,6,1.0,False,True,3.88764394536133,46,17.709159380834848,214.261,in_progress,0.0
47,17.0,5.742617956415952,2.7450989545651625,-177.8309467162109,-30.0,0.5,0,1.0,False,True,4.188181717283223,46,17.709159380834848,214.332,in_progress,0.0
47,18.0,5.691317931789599,2.7486119089381607,-179.0607234392708,-15.0,1.0,3,1.0,False,True,4.477695259204678,47,17.709159380834848,214.4,in_progress,0.0
47,19.0,5.638619713085268,2.7605098315610004,177.95775555389324,15.0,0.5,6,1.0,False,True,4.774726712991484,47,17.709159380834848,214.46,in_progress,0.0
47,20.0,5.587243216304707,2.7680173114760445,176.62609615670635,30.0,0.5,8,1.0,False,True,5.064460299187329,47,17.709159380834848,214.527,in_progress,0.0
47,21.0,5.537075838224678,2.7602648125433813,179.13556434179756,30.0,0.5,8,1.0,False,True,5.347905996201768,48,17.709159380834848,214.592,in_progress,0.0
47,22.0,5.498382999754596,2.750829455128161,-178.52436061016775,0.0,0.5,4,1.0,False,True,5.566593088364136,48,17.709159380834848,214.655,in_progress,0.0
47,23.0,5.460634704407652,2.7466390779461753,-177.74054520476963,-30.0,1.0,1,1.0,False,True,5.7798653865334115,48,17.709159380834848,214.73,in_progress,0.0
47,24.0,5.422917204403655,2.7517046304051807,-179.2497527515626,15.0,0.5,6,1.0,False,True,5.992733845407733,48,17.709159380834848,214.798,in_progress,0.0
47,25.0,5.379286571280888,2.7627561566436234,177.95819077947726,30.0,0.5,8,1.0,False,True,6.238858896588867,49,17.709159380834848,214.864,in_progress,0.0
47,26.0,5.337486249461392,2.754509805481553,-179.6688223514628,-30.0,1.0,1,1.0,False,True,6.475078698351167,49,17.709159380834848,214.928,in_progress,0.0
47,27.0,5.301018236105551,2.7482308168903056,-178.2110806706313,30.0,0.5,8,1.0,False,True,6.683017476194686,49,17.709159380834848,214.947,in_progress,0.0
47,28.0,5.259580110593444,2.74369262224125,-177.51830934975828,-30.0,1.0,1,1.0,False,True,6.9174892916895105,49,17.709159380834848,215.062,in_progress,0.0
47,29.0,5.213353441501342,2.740290627806047,-177.2127058161337,30.0,0.5,8,1.0,False,True,7.178862808901093,50,17.709159380834848,215.126,in_progress,0.0
47,30.0,5.171273432576543,2.7431980870941923,-178.435640289917,0.0,0.5,4,1.0,False,True,7.412883608721682,50,17.709159380834848,215.2,in_progress,0.0
47,31.0,5.131864176071439,2.739077050051648,-177.6539068440993,-15.0,0.5,2,1.0,False,True,7.635299003642282,50,17.709159380834848,215.256,in_progress,0.0
47,32.0,5.08843213832189,2.7395840051871185,-178.18961920561256,0.0,1.0,5,1.0,False,True,7.88056218175735,51,17.709159380834848,215.334,in_progress,0.0
47,33.0,5.0469918129496705,2.7422930283900313,-179.23000122745924,0.0,1.0,5,1.0,False,True,8.1146416387604,51,17.709159380834848,215.394,in_progress,0.0
47,34.0,4.994926379790732,2.74790524216793,179.25291679250583,-30.0,1.0,1,1.0,False,True,8.395055273711204,51,17.709159380834848,215.463,in_progress,0.0
47,35.0,4.9344459436195365,2.7645465357449766,175.6397310060746,15.0,1.0,7,1.0,False,True,8.745567996550063,52,17.709159380834848,215.53,in_progress,0.0
47,36.0,4.873566749263119,2.7852248468713516,172.01205147816836,-15.0,0.5,2,1.0,False,True,9.100436220292812,52,17.709159380834848,215.606,in_progress,0.0
47,37.0,4.807763241313303,2.8001592483182876,170.7721031148292,30.0,0.5,8,1.0,False,True,9.481382792555742,53,17.709159380834848,215.663,in_progress,0.0
47,38.0,4.757537049101615,2.8125275754925445,169.80008895235534,0.0,0.5,4,1.0,False,True,9.77347169378282,53,17.709159380834848,215.731,in_progress,0.0
47,39.0,4.705972496025537,2.8258068510533927,168.9393041321732,-30.0,1.0,1,1.0,False,True,10.07003156264467,53,17.709159380834848,215.809,in_progress,0.0
47,40.0,4.659269058622229,2.8549330666565296,164.32118805153746,0.0,1.0,5,1.0,False,True,10.376694028687789,54,17.709159380834848,215.865,in_progress,0.0
47,41.0,4.61351047140471,2.8900615629426123,159.26156395059175,-30.0,0.5,0,1.0,False,True,10.691445509361614,54,17.709159380834848,215.931,in_progress,0.0
47,42.0,4.567628816853143,2.923394769496852,155.7771330317775,-15.0,1.0,3,1.0,False,True,11.028560479266774,54,17.709159380834848,215.99,in_progress,0.0
47,43.0,4.526376561326523,2.970014600105944,149.88695157651316,-15.0,0.5,2,1.0,False,True,11.366585024181491,55,17.709159380834848,216.066,in_progress,0.0
47,44.0,4.500175254400355,3.0098165331421463,144.87118845072888,-30.0,1.0,1,1.0,False,True,11.666365759605107,55,17.709159380834848,216.128,in_progress,0.0
47,45.0,4.473624442714393,3.056961477842158,139.41695773150127,15.0,0.5,6,1.0,False,True,11.955983518316726,55,17.709159380834848,216.198,in_progress,0.0
47,46.0,4.447915453457777,3.1004961189060722,135.54766074583466,-30.0,0.5,0,0.5,False,True,12.2284192592079,56,17.709159380834848,216.265,in_progress,0.0
47,47.0,4.42267851227846,3.1367832520100367,133.55695902651286,15.0,0.5,6,0.5,False,True,12.518369082016651,56,17.709159380834848,216.316,in_progress,0.0
47,48.0,4.403528856193615,3.1680514791289096,131.66232564700732,0.0,1.0,5,0.5,False,True,12.721123929736338,56,17.709159380834848,216.396,in_progress,0.0
47,49.0,4.370020756671516,3.2012943973017167,132.28681898550667,-15.0,0.5,2,0.5,False,True,12.987483618193274,57,17.709159380834848,216.462,in_progress,0.0
47,50.0,4.338716260398948,3.2343871314619794,132.5115576326963,-15.0,0.5,2,0.5,False,True,13.244711394046638,57,17.709159380834848,216.532,in_progress,0.0
47,51.0,4.317793713736464,3.2676447497804757,130.8547468875356,-15.0,0.5,2,0.5,False,True,13.502260767146279,57,17.709159380834848,216.587,in_progress,0.0
47,52.0,4.299382705486232,3.3009102022370187,129.043460207245,30.0,0.5,8,0.5,False,True,13.713308615807861,57,17.709159380834848,216.66,in_progress,0.0
47,53.0,4.275664969891563,3.3331571070819512,128.5708519706826,30.0,0.5,8,0.5,False,True,13.938996396619052,58,17.709159380834848,216.735,in_progress,0.0
47,54.0,4.241309627991385,3.3590236964458775,131.14233799433157,-15.0,1.0,3,0.5,False,True,14.183927614186015,58,17.709159380834848,216.797,in_progress,0.0
47,55.0,4.20911605925194,3.3872373602788097,132.40185676531343,30.0,1.0,9,0.5,False,True,14.421940552466522,58,17.709159380834848,216.872,in_progress,0.0
47,56.0,4.164597237727244,3.421120609194164,134.7493362774138,15.0,0.5,6,0.5,False,True,14.728466161701464,59,17.709159380834848,216.926,in_progress,0.0
47,57.0,4.119084119637335,3.438172014385675,139.54745976829636,-15.0,1.0,3,1.0,False,True,14.964346792410698,59,17.709159380834848,216.988,in_progress,0.0
47,58.0,4.075834351647316,3.4569652991545237,142.80080817091812,15.0,0.5,6,1.0,False,True,15.197753408721459,59,17.709159380834848,217.054,in_progress,0.0
47,59.0,4.033562023429378,3.4806716215374127,144.32683670492176,0.0,1.0,5,1.0,False,True,15.452441755349366,60,17.709159380834848,217.131,in_progress,0.0
47,60.0,3.982636823655508,3.5011958126532425,147.31854211268697,0.0,1.0,5,1.0,False,True,15.724127654507713,60,17.709159380834848,217.185,in_progress,0.0
47,61.0,3.926102011826409,3.526929441751112,149.27621384314438,0.0,1.0,5,1.0,False,True,16.03845453546192,60,17.709159380834848,217.261,in_progress,0.0
47,62.0,3.86601714266748,3.554115583932186,150.86195121580997,0.0,0.5,4,1.0,False,True,16.37182096256513,61,17.709159380834848,217.319,in_progress,0.0
47,63.0,3.8012801227584254,3.5795477346439593,152.9078598305851,-30.0,1.0,1,0.5,False,True,16.71389117775911,61,17.709159380834848,217.395,in_progress,0.0
47,64.0,3.7483739624566756,3.6025991516007827,153.72175515312975,0.0,0.5,4,0.5,False,True,17.003486160517,61,17.709159380834848,217.463,in_progress,0.0
47,65.0,3.692777389133001,3.6295704854882693,153.8175317907598,30.0,0.5,8,0.5,False,True,17.319837855961417,62,17.709159380834848,217.529,in_progress,0.0
47,66.0,3.6402187203206204,3.6476126828656947,155.40138620154855,30.0,0.5,8,0.5,False,True,17.58656270650786,62,17.709159380834848,217.599,in_progress,0.0
47,67.0,3.5887164862165633,3.653749888085577,159.22208581453694,-30.0,1.0,1,0.1,False,True,17.79715830328793,62,17.709159380834848,217.662,in_progress,0.0
47,68.0,3.540748638906955,3.6614914631908193,161.48169167578772,-30.0,1.0,1,0.1,False,True,18.002167709346494,63,17.709159380834848,217.73,in_progress,0.0
47,69.0,3.4959760504991384,3.6820902789580496,160.19579059171878,15.0,0.5,6,0.1,False,True,18.252056380377248,63,17.709159380834848,217.804,in_progress,0.0
47,70.0,3.4375726628884156,3.7112139114347453,158.41923549697532,0.0,0.5,4,0.1,False,True,18.58903507734192,63,17.709159380834848,217.868,in_progress,0.0
47,71.0,3.397948648651061,3.722514935361824,159.4042779624825,-30.0,1.0,1,0.1,False,True,18.77995099640638,63,17.709159380834848,217.926,in_progress,0.0
47,72.0,3.3544506102837808,3.7366809849648996,159.90119180212326,15.0,0.5,6,0.1,False,True,18.997232690616826,64,17.709159380834848,217.959,in_progress,0.0
47,73.0,3.311291479022904,3.761503760054735,157.83170196630803,-30.0,1.0,1,0.1,False,False,19.25314265323418,64,17.709159380834848,218.068,in_progress,0.0
47,74.0,3.2734521731856936,3.7855921023241974,155.93100718230812,-30.0,0.5,0,0.1,False,False,19.493358951581484,64,17.709159380834848,218.134,in_progress,0.0
47,75.0,3.243143515667684,3.8228183006323317,150.70260949890982,30.0,0.5,8,0.1,False,False,19.764428301100224,65,17.709159380834848,218.198,in_progress,0.0
47,76.0,3.212695385149382,3.8587109228489447,146.73975590741958,-15.0,1.0,3,0.1,False,False,20.030143706337732,65,17.709159380834848,218.248,in_progress,0.0
47,77.0,3.1615323136808557,3.906334003381241,143.98725498683686,-15.0,1.0,3,0.001,False,False,20.417743017691002,65,17.709159380834848,218.329,in_progress,0.0
47,78.0,3.1391263295250345,3.930534118582394,142.36373690244318,30.0,0.5,8,0.001,False,False,20.603552955463968,66,17.709159380834848,218.399,in_progress,0.0
47,79.0,3.099839995632228,3.967324606540037,141.10286655028648,0.0,1.0,5,0.001,False,False,21.20868995580335,66,17.709159380834848,218.464,in_progress,0.0
47,80.0,3.0582093208179764,3.9990778678225127,141.4209737002456,-15.0,1.0,3,0.001,False,False,21.502801449574083,67,17.709159380834848,218.532,in_progress,0.0
47,81.0,3.01497334711376,4.044374427273383,139.38118106926893,15.0,0.5,6,0.001,False,False,22.285416534021387,68,17.709159380834848,218.597,in_progress,0.0
47,82.0,2.9736796969291515,4.090092490354041,137.53480451224794,-30.0,1.0,1,0.1,False,False,22.836784368725958,68,17.709159380834848,218.663,in_progress,0.0
47,83.0,2.9367372164480687,4.134427842776523,135.73656232317293,0.0,1.0,5,0.1,False,False,23.133822531848036,69,17.709159380834848,218.715,in_progress,0.0
47,84.0,2.8938810227497185,4.194116010807767,132.81831986599036,-15.0,0.5,2,0.1,False,False,23.93193331160941,69,17.709159380834848,218.799,in_progress,0.0
47,85.0,2.858623971670152,4.235627674079559,132.23822247414435,-15.0,0.5,2,0.1,False,False,24.17274724658488,70,17.709159380834848,218.863,in_progress,0.0
47,86.0,2.825217658880631,4.280006912785128,131.03379521463881,-30.0,1.0,1,0.1,False,False,24.706800849586287,71,17.709159380834848,218.934,in_progress,0.0
47,87.0,2.7960955325639474,4.334326863584115,127.88940584050926,-30.0,0.5,0,0.5,False,False,24.80328478960804,71,17.709159380834848,218.998,in_progress,0.0
47,88.0,2.7795290795199,4.389127576805507,123.10051560354476,30.0,1.0,9,0.5,False,True,24.897112199385806,71,17.709159380834848,219.057,in_progress,0.0
47,89.0,2.7613427652510043,4.442257466452505,119.69575788298158,30.0,1.0,9,1.0,False,True,25.004616955847215,71,17.709159380834848,219.129,in_progress,0.0
47,90.0,2.7226282571410705,4.487584405205262,122.33318633510451,30.0,0.5,8,1.0,False,True,25.227316813712577,71,17.709159380834848,219.197,in_progress,0.0
47,91.0,2.675838963163918,4.519444369287319,127.68447152676244,-15.0,0.5,2,1.0,False,True,25.494384782010993,72,17.709159380834848,219.259,in_progress,0.0
47,92.0,2.633819574046377,4.54559588179645,131.73918142389624,15.0,1.0,7,1.0,False,True,25.732579410340627,72,17.709159380834848,219.33,in_progress,0.0
47,93.0,2.6002166597555414,4.5690820817575535,134.05155124745662,30.0,1.0,9,1.0,False,True,25.92019995801982,72,17.709159380834848,219.393,in_progress,0.0
47,94.0,2.5474872958702863,4.5857171570009925,140.21658902514548,30.0,0.5,8,0.5,False,True,26.218137714076796,72,17.709159380834848,219.464,in_progress,0.0
47,95.0,2.491858150123681,4.591283300623261,147.61267786707472,30.0,0.5,8,0.5,False,True,26.532325874718467,73,17.709159380834848,219.528,in_progress,0.0
47,96.0,2.4383144480785934,4.587947577204815,155.0862564972242,30.0,1.0,9,0.5,False,True,26.83463823057941,73,17.709159380834848,219.586,in_progress,0.0
47,97.0,2.3721106337620896,4.574636909626654,164.24153032830256,-30.0,0.5,0,0.5,False,True,27.191378367543916,73,17.709159380834848,219.662,in_progress,0.0
47,98.0,2.332591353524345,4.568909915533824,168.46240279000912,30.0,1.0,9,1.0,False,True,27.41557250985579,74,17.709159380834848,219.729,in_progress,0.0
47,99.0,2.2826146112889094,4.558756307267837,173.21163564794495,-30.0,0.5,0,1.0,False,True,27.700928378944255,74,17.709159380834848,219.797,in_progress,0.0
47,100.0,2.2302712645914795,4.5424733450046055,178.58198111468343,0.0,0.5,4,1.0,False,True,27.999407477689388,74,17.709159380834848,219.858,in_progress,0.0
47,101.0,2.183735199675629,4.536662627721796,-179.8274220056906,-30.0,0.5,0,1.0,False,True,28.26313666131197,75,17.709159380834848,219.927,in_progress,0.0
47,102.0,2.1340288960050713,4.538072055737793,179.8055992545721,-30.0,0.5,0,1.0,False,True,28.54519589700264,75,17.709159380834848,219.997,in_progress,0.0
47,103.0,2.093507861785126,4.549267059193494,177.1840361314602,0.0,1.0,5,1.0,False,True,28.77221463160169,75,17.709159380834848,220.055,in_progress,0.0
47,104.0,2.044592535265699,4.558835164007609,175.42304809410444,0.0,1.0,5,1.0,False,True,29.04686554978567,76,17.709159380834848,220.129,in_progress,0.0
47,105.0,1.9880188065503643,4.561319344240272,175.8419636205634,15.0,0.5,6,0.5,False,True,29.36573252432526,76,17.709159380834848,220.201,in_progress,0.0
47,106.0,1.9282219332329897,4.5580287303475515,177.52089571199454,15.0,1.0,7,1.0,False,True,29.703774587176756,76,17.709159380834848,220.257,in_progress,0.0
47,107.0,1.873662292752413,4.549870108701257,179.9640061129615,-30.0,0.5,0,1.0,False,True,30.013004321336865,77,17.709159380834848,220.327,in_progress,0.0
47,108.0,1.8158657026453127,4.5406235049926265,-177.86378557679336,-30.0,1.0,1,1.0,False,True,30.338749780771256,77,17.709159380834848,220.386,in_progress,0.0
47,109.0,1.7555520684705046,4.537373431162552,-177.6741855473946,30.0,0.5,8,1.0,False,True,30.679747430893556,78,17.709159380834848,220.453,in_progress,0.0
47,110.0,1.7046597246054516,4.536626861276148,-178.00224628360806,30.0,1.0,9,1.0,False,True,30.96710959521226,78,17.709159380834848,220.525,in_progress,0.0
47,111.0,1.6487032508564092,4.5208041288076215,-174.80510967326572,-30.0,1.0,1,1.0,False,True,31.283620559305703,78,17.709159380834848,220.597,in_progress,0.0
47,112.0,1.5868555932677746,4.507234819085529,-173.08564667048933,15.0,0.5,6,1.0,False,True,31.635717582000712,79,17.709159380834848,220.661,in_progress,0.0
47,113.0,1.5325391487556435,4.501710599177419,-173.30569527599974,0.0,0.5,4,1.0,False,True,31.93794667965951,79,17.709159380834848,220.729,in_progress,0.0
47,114.0,1.4810562739813464,4.490458176968774,-172.07538692981655,30.0,1.0,9,1.0,False,True,32.23240664414489,79,17.709159380834848,220.79,in_progress,0.0
47,115.0,1.4308034413989477,4.472911024661044,-169.69132694823273,15.0,0.5,6,1.0,False,True,32.5224360503385,80,17.709159380834848,220.852,in_progress,0.0
47,116.0,1.3911791345580475,4.444225776548551,-164.61644075794229,0.0,0.5,4,1.0,False,True,32.75701689921628,80,17.709159380834848,220.934,in_progress,0.0
47,117.0,1.3543303163926368,4.418010502531048,-160.9130964168558,-15.0,0.5,2,1.0,False,True,33.01291873587267,80,17.709159380834848,220.997,in_progress,0.0
47,118.0,1.3198897718407925,4.396976812376518,-158.8615747104278,-15.0,1.0,3,1.0,False,True,33.23197501825853,81,17.709159380834848,221.063,in_progress,0.0
47,119.0,1.2768909936789141,4.38058845777008,-158.91273788816505,30.0,1.0,9,1.0,False,True,33.49064512142653,81,17.709159380834848,221.131,in_progress,0.0
47,120.0,1.2274678253363605,4.3587568753204184,-158.44498696996115,30.0,1.0,9,1.0,False,True,33.858973339047715,81,17.709159380834848,221.18,in_progress,0.0
47,121.0,1.188138046515159,4.323498559817157,-154.08618744538688,30.0,1.0,9,1.0,False,True,34.14994117315809,82,17.709159380834848,221.259,in_progress,0.0
47,122.0,1.1520458119597763,4.268461957809136,-146.32319322532544,-15.0,0.5,2,0.5,False,True,34.56385800032832,82,17.709159380834848,221.335,in_progress,0.0
47,123.0,1.1184610917202615,4.215917220970819,-139.93222343674265,30.0,0.5,8,0.5,False,True,34.89832478699226,83,17.709159380834848,221.391,in_progress,0.0
47,124.0,1.0899673745504646,4.177042046623011,-137.04633631022222,-30.0,0.5,0,0.5,False,True,35.16173809558045,83,17.709159380834848,221.464,in_progress,0.0
47,125.0,1.0660085520583518,4.135012931736744,-133.52633375483725,0.0,0.5,4,0.5,False,True,35.5254680708275,83,17.709159380834848,221.525,in_progress,0.0
47,126.0,1.0401019234861977,4.097921594839921,-131.94509663276216,0.0,0.5,4,0.5,False,True,35.77876982006817,84,17.709159380834848,221.601,in_progress,0.0
